length,origin_path,augmented
145897,/mnt/d/datasets/wham_noise/wham_noise/tr/01rc0217_1.9064_409c0201_-1.9064.wav,False
145920,/mnt/d/datasets/wham_noise/wham_noise/tr/204a010z_2.1035_20oo010p_-2.1035.wav,False
145924,/mnt/d/datasets/wham_noise/wham_noise/tr/207a010j_0.37775_015a0114_-0.37775.wav,False
145931,/mnt/d/datasets/wham_noise/wham_noise/tr/20qo010p_2.1576_20sc010k_-2.1576.wav,False
145939,/mnt/d/datasets/wham_noise/wham_noise/tr/01kc020b_0.85954_20so010e_-0.85954.wav,False
145941,/mnt/d/datasets/wham_noise/wham_noise/tr/209c010f_0.66951_01to0305_-0.66951.wav,False
145945,/mnt/d/datasets/wham_noise/wham_noise/tr/20ra0108_0.39918_02ba010i_-0.39918.wav,False
145950,/mnt/d/datasets/wham_noise/wham_noise/tr/02ba0113_2.0412_02dc020k_-2.0412.wav,False
145954,/mnt/d/datasets/wham_noise/wham_noise/tr/20ba010z_1.8219_20sc010l_-1.8219.wav,False
145977,/mnt/d/datasets/wham_noise/wham_noise/tr/01mc020v_0.56141_024c020n_-0.56141.wav,False
145981,/mnt/d/datasets/wham_noise/wham_noise/tr/20ea010f_0.42836_01ua0110_-0.42836.wav,False
145984,/mnt/d/datasets/wham_noise/wham_noise/tr/40da0114_2.0253_40ko0312_-2.0253.wav,False
145995,/mnt/d/datasets/wham_noise/wham_noise/tr/20mc010l_2.1875_409c020m_-2.1875.wav,False
145997,/mnt/d/datasets/wham_noise/wham_noise/tr/01co030l_0.37235_023c020y_-0.37235.wav,False
145999,/mnt/d/datasets/wham_noise/wham_noise/tr/01gc020w_1.1766_01yc0206_-1.1766.wav,False
146017,/mnt/d/datasets/wham_noise/wham_noise/tr/409a0111_0.10197_02ao0312_-0.10197.wav,False
146020,/mnt/d/datasets/wham_noise/wham_noise/tr/40po031a_2.2252_028c0213_-2.2252.wav,False
146021,/mnt/d/datasets/wham_noise/wham_noise/tr/20ca0106_2.476_40eo030e_-2.476.wav,False
146024,/mnt/d/datasets/wham_noise/wham_noise/tr/409a010k_0.7775_204c010a_-0.7775.wav,False
146036,/mnt/d/datasets/wham_noise/wham_noise/tr/40jc0213_0.7332_20oc010c_-0.7332.wav,False
146051,/mnt/d/datasets/wham_noise/wham_noise/tr/409a0111_1.8776_20tc010a_-1.8776.wav,False
146054,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc021f_1.8285_20ma010r_-1.8285.wav,False
146056,/mnt/d/datasets/wham_noise/wham_noise/tr/01fa0105_0.18024_01co030l_-0.18024.wav,False
146061,/mnt/d/datasets/wham_noise/wham_noise/tr/206o010q_0.44821_01ec021c_-0.44821.wav,False
146067,/mnt/d/datasets/wham_noise/wham_noise/tr/40jo0303_0.1675_20fa010a_-0.1675.wav,False
146068,/mnt/d/datasets/wham_noise/wham_noise/tr/01eo030a_0.51052_021a010t_-0.51052.wav,False
146071,/mnt/d/datasets/wham_noise/wham_noise/tr/01go0304_2.3639_025c021a_-2.3639.wav,False
146074,/mnt/d/datasets/wham_noise/wham_noise/tr/01sa010a_2.2859_01lc020o_-2.2859.wav,False
146082,/mnt/d/datasets/wham_noise/wham_noise/tr/01ma0112_0.81224_01sc0216_-0.81224.wav,False
146084,/mnt/d/datasets/wham_noise/wham_noise/tr/01gc0215_1.1861_029c0205_-1.1861.wav,False
146085,/mnt/d/datasets/wham_noise/wham_noise/tr/20ta0113_2.019_01mo030j_-2.019.wav,False
146086,/mnt/d/datasets/wham_noise/wham_noise/tr/408a010b_2.0006_40da0106_-2.0006.wav,False
146099,/mnt/d/datasets/wham_noise/wham_noise/tr/408c021h_0.68975_025c020d_-0.68975.wav,False
146111,/mnt/d/datasets/wham_noise/wham_noise/tr/025a010a_1.6744_01na0109_-1.6744.wav,False
146119,/mnt/d/datasets/wham_noise/wham_noise/tr/407o0316_1.8006_01wc020m_-1.8006.wav,False
146131,/mnt/d/datasets/wham_noise/wham_noise/tr/017o030a_1.7095_019a010c_-1.7095.wav,False
146135,/mnt/d/datasets/wham_noise/wham_noise/tr/40no030u_2.0891_40cc0206_-2.0891.wav,False
146148,/mnt/d/datasets/wham_noise/wham_noise/tr/208o010f_0.69816_40kc0218_-0.69816.wav,False
146169,/mnt/d/datasets/wham_noise/wham_noise/tr/02ca010o_0.33194_20da010y_-0.33194.wav,False
146171,/mnt/d/datasets/wham_noise/wham_noise/tr/01wo030l_2.4916_403o0319_-2.4916.wav,False
146177,/mnt/d/datasets/wham_noise/wham_noise/tr/028c020z_0.84528_01ao0301_-0.84528.wav,False
146179,/mnt/d/datasets/wham_noise/wham_noise/tr/01uc020r_1.4404_207o010r_-1.4404.wav,False
146179,/mnt/d/datasets/wham_noise/wham_noise/tr/40ga0114_0.64388_01oc021d_-0.64388.wav,False
146184,/mnt/d/datasets/wham_noise/wham_noise/tr/20ro0105_0.51869_025c021a_-0.51869.wav,False
146185,/mnt/d/datasets/wham_noise/wham_noise/tr/20ka0102_1.8615_208a010l_-1.8615.wav,False
146188,/mnt/d/datasets/wham_noise/wham_noise/tr/02dc021a_0.33434_024c020k_-0.33434.wav,False
146188,/mnt/d/datasets/wham_noise/wham_noise/tr/404o030v_1.4377_01ic021c_-1.4377.wav,False
146189,/mnt/d/datasets/wham_noise/wham_noise/tr/016c020k_0.67222_02ac0219_-0.67222.wav,False
146190,/mnt/d/datasets/wham_noise/wham_noise/tr/02co030n_0.014082_026o030v_-0.014082.wav,False
146197,/mnt/d/datasets/wham_noise/wham_noise/tr/20mc0102_1.5013_40fa010d_-1.5013.wav,False
146198,/mnt/d/datasets/wham_noise/wham_noise/tr/40bo030a_0.16517_01wc0210_-0.16517.wav,False
146199,/mnt/d/datasets/wham_noise/wham_noise/tr/01fa010h_2.1693_027a0104_-2.1693.wav,False
146205,/mnt/d/datasets/wham_noise/wham_noise/tr/40dc020w_1.3499_01aa010i_-1.3499.wav,False
146208,/mnt/d/datasets/wham_noise/wham_noise/tr/207a0103_0.32483_20ho010h_-0.32483.wav,False
146211,/mnt/d/datasets/wham_noise/wham_noise/tr/027o030v_0.92088_20ga0104_-0.92088.wav,False
146227,/mnt/d/datasets/wham_noise/wham_noise/tr/01ic020q_1.1963_40ba010t_-1.1963.wav,False
146227,/mnt/d/datasets/wham_noise/wham_noise/tr/01vc0201_2.1821_40oo0316_-2.1821.wav,False
146231,/mnt/d/datasets/wham_noise/wham_noise/tr/20tc010e_0.82067_40oc0218_-0.82067.wav,False
146236,/mnt/d/datasets/wham_noise/wham_noise/tr/206c010b_0.30514_40lc0207_-0.30514.wav,False
146247,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc0217_1.5072_01yo030p_-1.5072.wav,False
146254,/mnt/d/datasets/wham_noise/wham_noise/tr/403c020j_1.1945_02ac020w_-1.1945.wav,False
146257,/mnt/d/datasets/wham_noise/wham_noise/tr/40ja010k_0.70973_015o0316_-0.70973.wav,False
146263,/mnt/d/datasets/wham_noise/wham_noise/tr/01ac0216_1.2559_01co030l_-1.2559.wav,False
146269,/mnt/d/datasets/wham_noise/wham_noise/tr/01bc0203_1.4864_02bc020m_-1.4864.wav,False
146269,/mnt/d/datasets/wham_noise/wham_noise/tr/205o010b_0.036183_40oa0104_-0.036183.wav,False
146276,/mnt/d/datasets/wham_noise/wham_noise/tr/204c0104_0.93075_02co030e_-0.93075.wav,False
146279,/mnt/d/datasets/wham_noise/wham_noise/tr/01mc0217_0.302_40jo0302_-0.302.wav,False
146279,/mnt/d/datasets/wham_noise/wham_noise/tr/01po0312_1.7155_02ao030p_-1.7155.wav,False
146286,/mnt/d/datasets/wham_noise/wham_noise/tr/20aa010u_1.7326_025a010c_-1.7326.wav,False
146292,/mnt/d/datasets/wham_noise/wham_noise/tr/40oa010e_2.1517_01xo031e_-2.1517.wav,False
146306,/mnt/d/datasets/wham_noise/wham_noise/tr/01ta010j_2.1769_20oo0108_-2.1769.wav,False
146308,/mnt/d/datasets/wham_noise/wham_noise/tr/204a0108_0.05688_017c020l_-0.05688.wav,False
146309,/mnt/d/datasets/wham_noise/wham_noise/tr/40ho0316_1.2399_205a0103_-1.2399.wav,False
146311,/mnt/d/datasets/wham_noise/wham_noise/tr/404a0107_0.70637_02ba0107_-0.70637.wav,False
146313,/mnt/d/datasets/wham_noise/wham_noise/tr/406a010u_0.2859_20hc0107_-0.2859.wav,False
146316,/mnt/d/datasets/wham_noise/wham_noise/tr/017o030r_0.28636_40nc0210_-0.28636.wav,False
146316,/mnt/d/datasets/wham_noise/wham_noise/tr/20so010c_0.19536_20ka010y_-0.19536.wav,False
146320,/mnt/d/datasets/wham_noise/wham_noise/tr/40fo030z_1.1216_01jo030w_-1.1216.wav,False
146323,/mnt/d/datasets/wham_noise/wham_noise/tr/20ic010c_0.21526_01ua0112_-0.21526.wav,False
146326,/mnt/d/datasets/wham_noise/wham_noise/tr/01sc0210_2.4305_20oo010f_-2.4305.wav,False
146349,/mnt/d/datasets/wham_noise/wham_noise/tr/20ga010x_1.1837_011c020n_-1.1837.wav,False
146353,/mnt/d/datasets/wham_noise/wham_noise/tr/01tc020w_0.67362_408c0215_-0.67362.wav,False
146363,/mnt/d/datasets/wham_noise/wham_noise/tr/013c0219_1.1756_205a010a_-1.1756.wav,False
146363,/mnt/d/datasets/wham_noise/wham_noise/tr/401c020o_0.94563_20ka010h_-0.94563.wav,False
146367,/mnt/d/datasets/wham_noise/wham_noise/tr/20ic010m_1.2101_012c0206_-1.2101.wav,False
146370,/mnt/d/datasets/wham_noise/wham_noise/tr/017o030r_1.5844_40po031a_-1.5844.wav,False
146371,/mnt/d/datasets/wham_noise/wham_noise/tr/204c0102_0.15075_01io030w_-0.15075.wav,False
146382,/mnt/d/datasets/wham_noise/wham_noise/tr/20na0114_1.3871_20oo0104_-1.3871.wav,False
146388,/mnt/d/datasets/wham_noise/wham_noise/tr/40ka010p_2.2617_01ac020s_-2.2617.wav,False
146393,/mnt/d/datasets/wham_noise/wham_noise/tr/01xc021b_2.4293_01cc020j_-2.4293.wav,False
146395,/mnt/d/datasets/wham_noise/wham_noise/tr/01wc0212_1.8115_01uo0307_-1.8115.wav,False
146399,/mnt/d/datasets/wham_noise/wham_noise/tr/20gc0108_2.1378_40mc0210_-2.1378.wav,False
146401,/mnt/d/datasets/wham_noise/wham_noise/tr/40do0304_0.24517_404o031a_-0.24517.wav,False
146420,/mnt/d/datasets/wham_noise/wham_noise/tr/40do030f_0.12576_024o0309_-0.12576.wav,False
146425,/mnt/d/datasets/wham_noise/wham_noise/tr/011c0215_1.1212_01pc020k_-1.1212.wav,False
146425,/mnt/d/datasets/wham_noise/wham_noise/tr/01ec021b_0.76062_206a0114_-0.76062.wav,False
146429,/mnt/d/datasets/wham_noise/wham_noise/tr/40la010n_2.0694_20hc010o_-2.0694.wav,False
146430,/mnt/d/datasets/wham_noise/wham_noise/tr/01ea010d_0.68996_20ka010t_-0.68996.wav,False
146430,/mnt/d/datasets/wham_noise/wham_noise/tr/027a0101_1.4154_01oo030l_-1.4154.wav,False
146434,/mnt/d/datasets/wham_noise/wham_noise/tr/20ec0103_2.4956_20na0114_-2.4956.wav,False
146436,/mnt/d/datasets/wham_noise/wham_noise/tr/01ta010y_1.1009_01ic0216_-1.1009.wav,False
146437,/mnt/d/datasets/wham_noise/wham_noise/tr/40ca010j_0.11601_20la0105_-0.11601.wav,False
146438,/mnt/d/datasets/wham_noise/wham_noise/tr/20pc010d_0.89398_01go030b_-0.89398.wav,False
146440,/mnt/d/datasets/wham_noise/wham_noise/tr/01mo0318_2.2663_20ho010e_-2.2663.wav,False
146444,/mnt/d/datasets/wham_noise/wham_noise/tr/404o030n_2.4195_01zc020p_-2.4195.wav,False
146449,/mnt/d/datasets/wham_noise/wham_noise/tr/01ec020x_0.01135_01bo0316_-0.01135.wav,False
146453,/mnt/d/datasets/wham_noise/wham_noise/tr/028c0208_1.6485_20oc010o_-1.6485.wav,False
146454,/mnt/d/datasets/wham_noise/wham_noise/tr/01da010t_0.82389_01ic020m_-0.82389.wav,False
146463,/mnt/d/datasets/wham_noise/wham_noise/tr/018o0319_0.76777_01co0316_-0.76777.wav,False
146465,/mnt/d/datasets/wham_noise/wham_noise/tr/405a010x_1.8661_028c020z_-1.8661.wav,False
146467,/mnt/d/datasets/wham_noise/wham_noise/tr/016a010h_0.84871_20pa010o_-0.84871.wav,False
146470,/mnt/d/datasets/wham_noise/wham_noise/tr/01xa0105_2.0727_40ga0109_-2.0727.wav,False
146471,/mnt/d/datasets/wham_noise/wham_noise/tr/405c021c_0.4743_20ha010z_-0.4743.wav,False
146475,/mnt/d/datasets/wham_noise/wham_noise/tr/20uc010e_1.8712_02bc0214_-1.8712.wav,False
146481,/mnt/d/datasets/wham_noise/wham_noise/tr/016c020w_0.23546_01po030h_-0.23546.wav,False
146484,/mnt/d/datasets/wham_noise/wham_noise/tr/40ga010n_2.0758_40ao030s_-2.0758.wav,False
146485,/mnt/d/datasets/wham_noise/wham_noise/tr/20ma010d_2.2558_403a010m_-2.2558.wav,False
146486,/mnt/d/datasets/wham_noise/wham_noise/tr/40na010d_0.11485_01uc0217_-0.11485.wav,False
146497,/mnt/d/datasets/wham_noise/wham_noise/tr/028c0213_2.3622_01vo030b_-2.3622.wav,False
146503,/mnt/d/datasets/wham_noise/wham_noise/tr/029c020b_1.442_01ja010n_-1.442.wav,False
146517,/mnt/d/datasets/wham_noise/wham_noise/tr/029c0218_0.58904_015o0315_-0.58904.wav,False
146525,/mnt/d/datasets/wham_noise/wham_noise/tr/01mo0317_0.90589_40mc020z_-0.90589.wav,False
146538,/mnt/d/datasets/wham_noise/wham_noise/tr/01eo0313_0.42062_01nc020g_-0.42062.wav,False
146544,/mnt/d/datasets/wham_noise/wham_noise/tr/012c020p_0.30462_209a0109_-0.30462.wav,False
146544,/mnt/d/datasets/wham_noise/wham_noise/tr/20go010q_0.14031_40na010k_-0.14031.wav,False
146547,/mnt/d/datasets/wham_noise/wham_noise/tr/016c0201_2.2857_014c021g_-2.2857.wav,False
146547,/mnt/d/datasets/wham_noise/wham_noise/tr/40oo030a_0.091112_40hc0203_-0.091112.wav,False
146555,/mnt/d/datasets/wham_noise/wham_noise/tr/01rc020t_1.3544_209c010g_-1.3544.wav,False
146559,/mnt/d/datasets/wham_noise/wham_noise/tr/01to030z_0.58482_01sa010m_-0.58482.wav,False
146566,/mnt/d/datasets/wham_noise/wham_noise/tr/020c020w_0.88441_018a010t_-0.88441.wav,False
146568,/mnt/d/datasets/wham_noise/wham_noise/tr/01bc020x_1.5736_40bo030c_-1.5736.wav,False
146573,/mnt/d/datasets/wham_noise/wham_noise/tr/20mc0103_1.5616_027c020a_-1.5616.wav,False
146574,/mnt/d/datasets/wham_noise/wham_noise/tr/02ba0107_0.97462_40do030w_-0.97462.wav,False
146575,/mnt/d/datasets/wham_noise/wham_noise/tr/40bc020t_0.54997_020a010m_-0.54997.wav,False
146587,/mnt/d/datasets/wham_noise/wham_noise/tr/016o030v_1.2806_20gc010n_-1.2806.wav,False
146590,/mnt/d/datasets/wham_noise/wham_noise/tr/012o030n_2.3418_40mc021e_-2.3418.wav,False
146593,/mnt/d/datasets/wham_noise/wham_noise/tr/20ka010z_1.62_01qa0108_-1.62.wav,False
146594,/mnt/d/datasets/wham_noise/wham_noise/tr/01ua010x_0.48893_024a010u_-0.48893.wav,False
146603,/mnt/d/datasets/wham_noise/wham_noise/tr/20la0114_1.0413_02do030t_-1.0413.wav,False
146604,/mnt/d/datasets/wham_noise/wham_noise/tr/40lc020o_1.1476_20tc010g_-1.1476.wav,False
146609,/mnt/d/datasets/wham_noise/wham_noise/tr/01fa010m_0.35515_404o030v_-0.35515.wav,False
146614,/mnt/d/datasets/wham_noise/wham_noise/tr/027c020l_1.7_20bc0106_-1.7.wav,False
146625,/mnt/d/datasets/wham_noise/wham_noise/tr/01eo0317_1.6286_40cc0204_-1.6286.wav,False
146640,/mnt/d/datasets/wham_noise/wham_noise/tr/205c010l_0.4987_204a010f_-0.4987.wav,False
146660,/mnt/d/datasets/wham_noise/wham_noise/tr/404c021c_2.3317_20so010b_-2.3317.wav,False
146663,/mnt/d/datasets/wham_noise/wham_noise/tr/01lc020u_0.60931_408c021g_-0.60931.wav,False
146665,/mnt/d/datasets/wham_noise/wham_noise/tr/20fa010s_1.3174_029o0307_-1.3174.wav,False
146666,/mnt/d/datasets/wham_noise/wham_noise/tr/01za0105_2.1315_01sc021a_-2.1315.wav,False
146672,/mnt/d/datasets/wham_noise/wham_noise/tr/015a010o_1.1471_027o0312_-1.1471.wav,False
146674,/mnt/d/datasets/wham_noise/wham_noise/tr/20no010n_1.5879_20uo0109_-1.5879.wav,False
146681,/mnt/d/datasets/wham_noise/wham_noise/tr/409a0111_1.4818_20da010s_-1.4818.wav,False
146687,/mnt/d/datasets/wham_noise/wham_noise/tr/02bo030u_0.64406_20gc010h_-0.64406.wav,False
146697,/mnt/d/datasets/wham_noise/wham_noise/tr/20ga0113_1.9479_01zc020m_-1.9479.wav,False
146699,/mnt/d/datasets/wham_noise/wham_noise/tr/01wa010p_0.43511_018c0212_-0.43511.wav,False
146700,/mnt/d/datasets/wham_noise/wham_noise/tr/409c0209_2.4854_204c010c_-2.4854.wav,False
146711,/mnt/d/datasets/wham_noise/wham_noise/tr/404c020u_1.5905_02eo030s_-1.5905.wav,False
146716,/mnt/d/datasets/wham_noise/wham_noise/tr/20so010e_0.70664_40kc021a_-0.70664.wav,False
146729,/mnt/d/datasets/wham_noise/wham_noise/tr/40ac020k_1.2967_204a010v_-1.2967.wav,False
146752,/mnt/d/datasets/wham_noise/wham_noise/tr/20ka010v_1.4194_409a010n_-1.4194.wav,False
146756,/mnt/d/datasets/wham_noise/wham_noise/tr/022c0215_1.7109_02ca010y_-1.7109.wav,False
146772,/mnt/d/datasets/wham_noise/wham_noise/tr/401c0206_0.25724_01ka010d_-0.25724.wav,False
146773,/mnt/d/datasets/wham_noise/wham_noise/tr/407a010v_1.6173_20ta010j_-1.6173.wav,False
146783,/mnt/d/datasets/wham_noise/wham_noise/tr/01wc020a_2.2172_021o030s_-2.2172.wav,False
146784,/mnt/d/datasets/wham_noise/wham_noise/tr/01xc0211_1.014_20ro010k_-1.014.wav,False
146795,/mnt/d/datasets/wham_noise/wham_noise/tr/40ao030h_1.8479_02eo030w_-1.8479.wav,False
146806,/mnt/d/datasets/wham_noise/wham_noise/tr/01io030e_2.125_20vc010k_-2.125.wav,False
146827,/mnt/d/datasets/wham_noise/wham_noise/tr/013a0111_0.47185_019c0208_-0.47185.wav,False
146838,/mnt/d/datasets/wham_noise/wham_noise/tr/02bo031a_2.2075_40co031b_-2.2075.wav,False
146845,/mnt/d/datasets/wham_noise/wham_noise/tr/40jo030m_0.35629_01qo0308_-0.35629.wav,False
146853,/mnt/d/datasets/wham_noise/wham_noise/tr/20mc0106_0.98553_01ua010k_-0.98553.wav,False
146856,/mnt/d/datasets/wham_noise/wham_noise/tr/406o0302_0.050362_20ca010q_-0.050362.wav,False
146858,/mnt/d/datasets/wham_noise/wham_noise/tr/20ca010v_1.3795_025a0101_-1.3795.wav,False
146870,/mnt/d/datasets/wham_noise/wham_noise/tr/401a010p_1.0464_405o0319_-1.0464.wav,False
146874,/mnt/d/datasets/wham_noise/wham_noise/tr/409c020p_0.4037_20ua010y_-0.4037.wav,False
146908,/mnt/d/datasets/wham_noise/wham_noise/tr/20sa010y_0.51552_40fc020q_-0.51552.wav,False
146917,/mnt/d/datasets/wham_noise/wham_noise/tr/207c0105_1.5213_20ga010e_-1.5213.wav,False
146923,/mnt/d/datasets/wham_noise/wham_noise/tr/020a010o_2.1373_01ta010q_-2.1373.wav,False
146929,/mnt/d/datasets/wham_noise/wham_noise/tr/019o0315_1.75_01ua010h_-1.75.wav,False
146937,/mnt/d/datasets/wham_noise/wham_noise/tr/01jo030d_1.3664_022a010e_-1.3664.wav,False
146937,/mnt/d/datasets/wham_noise/wham_noise/tr/40oa010m_0.20077_01ya010e_-0.20077.wav,False
146941,/mnt/d/datasets/wham_noise/wham_noise/tr/40ea010h_2.3509_01ja010e_-2.3509.wav,False
146942,/mnt/d/datasets/wham_noise/wham_noise/tr/20rc010i_2.0171_01go0310_-2.0171.wav,False
146951,/mnt/d/datasets/wham_noise/wham_noise/tr/20ac0101_1.0188_027a0104_-1.0188.wav,False
146956,/mnt/d/datasets/wham_noise/wham_noise/tr/011c0218_1.1964_20ta010s_-1.1964.wav,False
146959,/mnt/d/datasets/wham_noise/wham_noise/tr/40fc020q_0.48464_20oa0104_-0.48464.wav,False
146962,/mnt/d/datasets/wham_noise/wham_noise/tr/023c0219_1.4667_20va0101_-1.4667.wav,False
146963,/mnt/d/datasets/wham_noise/wham_noise/tr/01yc020k_1.9324_20hc0101_-1.9324.wav,False
146968,/mnt/d/datasets/wham_noise/wham_noise/tr/020c020l_0.071792_20ia010q_-0.071792.wav,False
146970,/mnt/d/datasets/wham_noise/wham_noise/tr/02bo030l_0.6518_014c021f_-0.6518.wav,False
146979,/mnt/d/datasets/wham_noise/wham_noise/tr/406c021e_1.116_02ea010l_-1.116.wav,False
146980,/mnt/d/datasets/wham_noise/wham_noise/tr/20vo0108_0.99382_02co030i_-0.99382.wav,False
146995,/mnt/d/datasets/wham_noise/wham_noise/tr/40mc020t_2.4159_01dc0214_-2.4159.wav,False
146996,/mnt/d/datasets/wham_noise/wham_noise/tr/20na0110_0.074394_40cc0211_-0.074394.wav,False
147002,/mnt/d/datasets/wham_noise/wham_noise/tr/20go0101_0.17789_01aa0101_-0.17789.wav,False
147006,/mnt/d/datasets/wham_noise/wham_noise/tr/408a0107_0.29733_019a010u_-0.29733.wav,False
147013,/mnt/d/datasets/wham_noise/wham_noise/tr/20ac010k_0.74068_40ho0302_-0.74068.wav,False
147025,/mnt/d/datasets/wham_noise/wham_noise/tr/20ia0108_0.22611_01ic020y_-0.22611.wav,False
147028,/mnt/d/datasets/wham_noise/wham_noise/tr/01gc020c_2.3113_20ea010y_-2.3113.wav,False
147029,/mnt/d/datasets/wham_noise/wham_noise/tr/20ko010f_1.597_013a010j_-1.597.wav,False
147035,/mnt/d/datasets/wham_noise/wham_noise/tr/014a010r_0.866_20oo0104_-0.866.wav,False
147035,/mnt/d/datasets/wham_noise/wham_noise/tr/40mo0306_2.0296_20to010n_-2.0296.wav,False
147040,/mnt/d/datasets/wham_noise/wham_noise/tr/40cc0212_0.92406_018a010k_-0.92406.wav,False
147045,/mnt/d/datasets/wham_noise/wham_noise/tr/20qa010b_1.693_20la010j_-1.693.wav,False
147056,/mnt/d/datasets/wham_noise/wham_noise/tr/025a0111_0.10834_20ja0111_-0.10834.wav,False
147059,/mnt/d/datasets/wham_noise/wham_noise/tr/408o0301_0.95277_028a010g_-0.95277.wav,False
147070,/mnt/d/datasets/wham_noise/wham_noise/tr/40ha0113_2.0798_01qa0101_-2.0798.wav,False
147083,/mnt/d/datasets/wham_noise/wham_noise/tr/20ka010q_0.9456_20qa010x_-0.9456.wav,False
147087,/mnt/d/datasets/wham_noise/wham_noise/tr/01qc020u_0.042686_021c020b_-0.042686.wav,False
147087,/mnt/d/datasets/wham_noise/wham_noise/tr/01sc020a_2.3388_207a010x_-2.3388.wav,False
147087,/mnt/d/datasets/wham_noise/wham_noise/tr/02do030b_0.39651_01ya0110_-0.39651.wav,False
147087,/mnt/d/datasets/wham_noise/wham_noise/tr/40nc0204_0.96969_029a010q_-0.96969.wav,False
147089,/mnt/d/datasets/wham_noise/wham_noise/tr/20ac010i_1.2225_011c0201_-1.2225.wav,False
147095,/mnt/d/datasets/wham_noise/wham_noise/tr/20fc010e_1.7084_011a010v_-1.7084.wav,False
147099,/mnt/d/datasets/wham_noise/wham_noise/tr/01ua010z_1.6034_012o0304_-1.6034.wav,False
147102,/mnt/d/datasets/wham_noise/wham_noise/tr/01oa010j_1.118_01ta010u_-1.118.wav,False
147104,/mnt/d/datasets/wham_noise/wham_noise/tr/208a010l_0.94088_027c0218_-0.94088.wav,False
147108,/mnt/d/datasets/wham_noise/wham_noise/tr/20qc010j_1.4573_01zc0218_-1.4573.wav,False
147110,/mnt/d/datasets/wham_noise/wham_noise/tr/20hc0106_1.7431_01vc0214_-1.7431.wav,False
147111,/mnt/d/datasets/wham_noise/wham_noise/tr/407o030v_1.0349_022c0201_-1.0349.wav,False
147116,/mnt/d/datasets/wham_noise/wham_noise/tr/014a0111_0.11749_20ja010s_-0.11749.wav,False
147116,/mnt/d/datasets/wham_noise/wham_noise/tr/022a0110_1.535_025a010v_-1.535.wav,False
147117,/mnt/d/datasets/wham_noise/wham_noise/tr/20va010l_1.4857_01ua010q_-1.4857.wav,False
147132,/mnt/d/datasets/wham_noise/wham_noise/tr/01xc0207_1.588_20ua0102_-1.588.wav,False
147134,/mnt/d/datasets/wham_noise/wham_noise/tr/209c0108_2.3198_01ic020e_-2.3198.wav,False
147135,/mnt/d/datasets/wham_noise/wham_noise/tr/20la0107_2.0669_40ha0102_-2.0669.wav,False
147141,/mnt/d/datasets/wham_noise/wham_noise/tr/01zc0210_2.3499_020o030r_-2.3499.wav,False
147142,/mnt/d/datasets/wham_noise/wham_noise/tr/209c0107_2.2567_027o0301_-2.2567.wav,False
147144,/mnt/d/datasets/wham_noise/wham_noise/tr/01qa010j_2.261_409a010y_-2.261.wav,False
147150,/mnt/d/datasets/wham_noise/wham_noise/tr/20aa010j_1.6466_209c0104_-1.6466.wav,False
147160,/mnt/d/datasets/wham_noise/wham_noise/tr/40ga0106_2.1386_02dc020h_-2.1386.wav,False
147169,/mnt/d/datasets/wham_noise/wham_noise/tr/01zc020f_1.7587_012a010q_-1.7587.wav,False
147169,/mnt/d/datasets/wham_noise/wham_noise/tr/20la010z_1.7419_012a0105_-1.7419.wav,False
147171,/mnt/d/datasets/wham_noise/wham_noise/tr/01yo0310_1.517_40co030c_-1.517.wav,False
147173,/mnt/d/datasets/wham_noise/wham_noise/tr/02da010z_1.3014_01uc020i_-1.3014.wav,False
147189,/mnt/d/datasets/wham_noise/wham_noise/tr/01xo030z_0.30913_40lc020h_-0.30913.wav,False
147192,/mnt/d/datasets/wham_noise/wham_noise/tr/20ja0104_2.101_019c020s_-2.101.wav,False
147195,/mnt/d/datasets/wham_noise/wham_noise/tr/01mc020h_0.27009_20ka010o_-0.27009.wav,False
147209,/mnt/d/datasets/wham_noise/wham_noise/tr/40la0109_0.9788_407c0201_-0.9788.wav,False
147220,/mnt/d/datasets/wham_noise/wham_noise/tr/017o030j_1.3033_02ec020z_-1.3033.wav,False
147228,/mnt/d/datasets/wham_noise/wham_noise/tr/40fa010c_1.0962_40go030c_-1.0962.wav,False
147232,/mnt/d/datasets/wham_noise/wham_noise/tr/403c0219_0.64257_01go030b_-0.64257.wav,False
147235,/mnt/d/datasets/wham_noise/wham_noise/tr/40ca0107_0.011749_40pc0213_-0.011749.wav,False
147244,/mnt/d/datasets/wham_noise/wham_noise/tr/02ba010d_0.050189_01ba0109_-0.050189.wav,False
147245,/mnt/d/datasets/wham_noise/wham_noise/tr/20ho010i_0.63173_20ra010n_-0.63173.wav,False
147245,/mnt/d/datasets/wham_noise/wham_noise/tr/20na010c_1.3262_405o030i_-1.3262.wav,False
147256,/mnt/d/datasets/wham_noise/wham_noise/tr/01ca0106_1.6445_011a0109_-1.6445.wav,False
147268,/mnt/d/datasets/wham_noise/wham_noise/tr/40na010f_0.049147_027c021g_-0.049147.wav,False
147275,/mnt/d/datasets/wham_noise/wham_noise/tr/20ja010l_0.82669_018c020m_-0.82669.wav,False
147278,/mnt/d/datasets/wham_noise/wham_noise/tr/01ic020y_0.44497_20vo010f_-0.44497.wav,False
